"id","segment_1","segment_2","segment_3","segment_4","segment_5","segment_6","segment_7","created_at","updated_at","deleted_at","all_segments_search","industry_name","upto_segment_3_search"
"7b02e96a-c5e3-443e-847d-ef4750028ccd",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Powertrain,Hybrid,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'hybrid':9 'leas':2,7 'mobil':10 'oper':6 'passeng':3 'powertrain':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
e39f04d4-5dec-4cd0-871a-1a82fca53524,Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Powertrain,Fuel Cell,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'cell':10 'corporate/fleet/b2b':5 'financ':1 'fuel':9 'leas':2,7 'mobil':11 'oper':6 'passeng':3 'powertrain':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
e8d4e66d-cc52-4e8c-9ccc-64224d490a50,Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Brand Class,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'brand':8 'class':9 'corporate/fleet/b2b':5 'financ':1 'leas':2,7 'mobil':10 'oper':6 'passeng':3 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"55b46fa6-7f46-4463-9451-d2f101c9ab13",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Brand Class,Premium,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'brand':8 'class':9 'corporate/fleet/b2b':5 'financ':1 'leas':2,7 'mobil':11 'oper':6 'passeng':3 'premium':10 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"10067810-6b07-4646-8224-c30b8b6523ab",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Brand Class,Non Premium,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'brand':8 'class':9 'corporate/fleet/b2b':5 'financ':1 'leas':2,7 'mobil':12 'non':10 'oper':6 'passeng':3 'premium':11 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"1f96388c-15e1-41d3-b1ff-d30a7b708c05",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Sales Channel,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'channel':9 'corporate/fleet/b2b':5 'financ':1 'leas':2,7 'mobil':10 'oper':6 'passeng':3 'sale':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"9c624767-3578-4c5f-a81e-da698ffd778c",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Sales Channel,Direct,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'channel':9 'corporate/fleet/b2b':5 'direct':10 'financ':1 'leas':2,7 'mobil':11 'oper':6 'passeng':3 'sale':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"2c6c9d04-eb13-4404-8e1b-b0f119134756",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Sales Channel,Indirect,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'channel':9 'corporate/fleet/b2b':5 'financ':1 'indirect':10 'leas':2,7 'mobil':11 'oper':6 'passeng':3 'sale':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"16ae1530-617f-489d-823a-1a273f9e7c92",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Fleet Size,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'fleet':8 'leas':2,7 'mobil':10 'oper':6 'passeng':3 'size':9 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"71aa40a1-2363-4783-8460-ea51871a8fd2",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Fleet Size,Micro,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'fleet':8 'leas':2,7 'micro':10 'mobil':11 'oper':6 'passeng':3 'size':9 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"514d7068-3601-4c22-b7b6-00b8355994e4",Financing,Rental,Passenger Vehicles,,,,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'financ':1 'mobil':5 'passeng':3 'rental':2 'vehicl':4,Mobility,'financ':1 'mobil':5 'passeng':3 'rental':2 'vehicl':4
"7d7a2dcc-ac61-4eee-aa5c-c841d2b9f2cd",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Fleet Size,Small,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'fleet':8 'leas':2,7 'mobil':11 'oper':6 'passeng':3 'size':9 'small':10 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
d5600a49-6761-4565-86ac-0dbf3db1bc44,Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Fleet Size,Medium,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'fleet':8 'leas':2,7 'medium':10 'mobil':11 'oper':6 'passeng':3 'size':9 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
e735ba72-01e5-49b0-b251-debbb3bbfc57,Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Fleet Size,Large,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'fleet':8 'larg':10 'leas':2,7 'mobil':11 'oper':6 'passeng':3 'size':9 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"2826c1f6-814a-46d2-8480-edc6f63eb58a",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Operational Leasing,Fleet Size,Very Large,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'fleet':8 'larg':11 'leas':2,7 'mobil':12 'oper':6 'passeng':3 'size':9 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"7228a7f5-5d24-4120-865e-0cdfb107249f",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'financi':6 'leas':2,7 'mobil':8 'passeng':3 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"2eab8ddd-62ac-4fc9-b724-f88108c91f00",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Powertrain,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'financi':6 'leas':2,7 'mobil':9 'passeng':3 'powertrain':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"712021c2-3f8c-4ce9-b202-0e1da39d6fdc",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Powertrain,Petrol,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'financi':6 'leas':2,7 'mobil':10 'passeng':3 'petrol':9 'powertrain':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
a40df3cd-8fdf-4456-b773-f8d07cbeb853,Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Powertrain,Diesel,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'diesel':9 'financ':1 'financi':6 'leas':2,7 'mobil':10 'passeng':3 'powertrain':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
cb675dfd-dacc-492f-a55b-7b44211ea495,Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Powertrain,BEV,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'bev':9 'corporate/fleet/b2b':5 'financ':1 'financi':6 'leas':2,7 'mobil':10 'passeng':3 'powertrain':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
d946b10f-d6a6-446d-9a78-b786d4945657,Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Powertrain,PHEV,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'financi':6 'leas':2,7 'mobil':10 'passeng':3 'phev':9 'powertrain':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
dbd7c503-c427-4723-8cbd-44cc276b4363,Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Powertrain,Hybrid,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'financi':6 'hybrid':9 'leas':2,7 'mobil':10 'passeng':3 'powertrain':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"7b1575a7-359a-4d48-9e2a-600262305610",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Powertrain,Fuel Cell,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'cell':10 'corporate/fleet/b2b':5 'financ':1 'financi':6 'fuel':9 'leas':2,7 'mobil':11 'passeng':3 'powertrain':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
fe80b2e4-a7a5-45c0-a188-f096f906ac08,Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Brand Class,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'brand':8 'class':9 'corporate/fleet/b2b':5 'financ':1 'financi':6 'leas':2,7 'mobil':10 'passeng':3 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
d6c28a2d-5b45-450d-956e-6acf81076010,Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Brand Class,Premium,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'brand':8 'class':9 'corporate/fleet/b2b':5 'financ':1 'financi':6 'leas':2,7 'mobil':11 'passeng':3 'premium':10 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
ba8c44a6-475b-4194-abe0-2d044a442fbb,Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Brand Class,Non Premium,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'brand':8 'class':9 'corporate/fleet/b2b':5 'financ':1 'financi':6 'leas':2,7 'mobil':12 'non':10 'passeng':3 'premium':11 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
dd31f08e-7b65-4b4f-86df-babd6aaefa41,Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Sales Channel,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'channel':9 'corporate/fleet/b2b':5 'financ':1 'financi':6 'leas':2,7 'mobil':10 'passeng':3 'sale':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
ca0286a8-380b-4364-be6b-de45f94c939b,Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Sales Channel,Direct,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'channel':9 'corporate/fleet/b2b':5 'direct':10 'financ':1 'financi':6 'leas':2,7 'mobil':11 'passeng':3 'sale':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"265ff9af-c973-4860-9693-b09b3321760b",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Sales Channel,Indirect,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'channel':9 'corporate/fleet/b2b':5 'financ':1 'financi':6 'indirect':10 'leas':2,7 'mobil':11 'passeng':3 'sale':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"1fb7d432-d208-4934-8d0c-e9d8d2a26216",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Fleet Size,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'financi':6 'fleet':8 'leas':2,7 'mobil':10 'passeng':3 'size':9 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"141b2a0f-01f2-455d-941b-b34b7b5d7a04",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Fleet Size,Micro,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'financi':6 'fleet':8 'leas':2,7 'micro':10 'mobil':11 'passeng':3 'size':9 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"2ceb9e5b-1e52-4452-872d-c9c84c2900f6",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Fleet Size,Small,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'financi':6 'fleet':8 'leas':2,7 'mobil':11 'passeng':3 'size':9 'small':10 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"0777209d-6cdb-479f-9367-91330e3a4678",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Fleet Size,Medium,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'financi':6 'fleet':8 'leas':2,7 'medium':10 'mobil':11 'passeng':3 'size':9 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"8869667e-370e-4201-ab6c-cd9843300dc0",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Fleet Size,Large,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'financi':6 'fleet':8 'larg':10 'leas':2,7 'mobil':11 'passeng':3 'size':9 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"2b793e15-98f9-4961-a583-e0fb40aa5e15",Financing,Leasing,Passenger Vehicles,Corporate/Fleet/B2B,Financial Leasing,Fleet Size,Very Large,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'corporate/fleet/b2b':5 'financ':1 'financi':6 'fleet':8 'larg':11 'leas':2,7 'mobil':12 'passeng':3 'size':9 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"1e25d32b-4d9a-434b-9f71-4d948a2ed239",Financing,Leasing,Passenger Vehicles,Used Car,,,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'car':6 'financ':1 'leas':2 'mobil':7 'passeng':3 'use':5 'vehicl':4,Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
ce9cebb8-c0a4-4685-9974-0801ef46a0dc,Financing,Leasing,Passenger Vehicles,Used Car,Operational Leasing,,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'car':6 'financ':1 'leas':2,8 'mobil':9 'oper':7 'passeng':3 'use':5 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"3d7f040e-15b0-4070-be2c-1f0d9c7ca33d",Financing,Leasing,Passenger Vehicles,Used Car,Financial Leasing,,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'car':6 'financ':1 'financi':7 'leas':2,8 'mobil':9 'passeng':3 'use':5 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"7e3c54ed-46d3-40da-b8b5-36f5d3cb86c4",Financing,Leasing,Passenger Vehicles,Retail/Private/B2C,,,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'financ':1 'leas':2 'mobil':6 'passeng':3 'retail/private/b2c':5 'vehicl':4,Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"2584bbbe-a38c-4a8f-8a55-538ec89d22c2",Financing,Leasing,Passenger Vehicles,Retail/Private/B2C,Operational Leasing,,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'financ':1 'leas':2,7 'mobil':8 'oper':6 'passeng':3 'retail/private/b2c':5 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
c49c77a1-7582-4a0a-bbde-824956a077a2,Financing,Leasing,Passenger Vehicles,Retail/Private/B2C,Operational Leasing,Powertrain,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'financ':1 'leas':2,7 'mobil':9 'oper':6 'passeng':3 'powertrain':8 'retail/private/b2c':5 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"130f972b-7c51-41cc-9510-17f2bae8ee9e",Financing,Leasing,Passenger Vehicles,Retail/Private/B2C,Operational Leasing,Powertrain,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'financ':1 'leas':2,7 'mobil':9 'oper':6 'passeng':3 'powertrain':8 'retail/private/b2c':5 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
d5325eec-6dc7-43bf-b40d-25491554eddd,Financing,Leasing,Passenger Vehicles,Retail/Private/B2C,Operational Leasing,Powertrain,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'financ':1 'leas':2,7 'mobil':9 'oper':6 'passeng':3 'powertrain':8 'retail/private/b2c':5 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
e8050604-7736-4a59-8fd6-3f3074248778,Financing,Leasing,Passenger Vehicles,Retail/Private/B2C,Operational Leasing,Powertrain,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'financ':1 'leas':2,7 'mobil':9 'oper':6 'passeng':3 'powertrain':8 'retail/private/b2c':5 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
f3a494d1-1da6-40eb-85b6-e57bf4758e36,Financing,Leasing,Passenger Vehicles,Retail/Private/B2C,Operational Leasing,Powertrain,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'financ':1 'leas':2,7 'mobil':9 'oper':6 'passeng':3 'powertrain':8 'retail/private/b2c':5 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"56ef9eff-ca1c-4660-9610-2eef0f364804",Financing,Leasing,Passenger Vehicles,Retail/Private/B2C,Operational Leasing,Powertrain,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'financ':1 'leas':2,7 'mobil':9 'oper':6 'passeng':3 'powertrain':8 'retail/private/b2c':5 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"93c87619-bf32-4adb-a9a3-21a335ac157c",Financing,Leasing,Passenger Vehicles,Retail/Private/B2C,Operational Leasing,Brand Class,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'brand':8 'class':9 'financ':1 'leas':2,7 'mobil':10 'oper':6 'passeng':3 'retail/private/b2c':5 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
ad909bed-8b33-4f98-a165-36c294ff0fe5,Financing,Leasing,Passenger Vehicles,Retail/Private/B2C,Operational Leasing,Brand Class,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'brand':8 'class':9 'financ':1 'leas':2,7 'mobil':10 'oper':6 'passeng':3 'retail/private/b2c':5 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"84d372f4-0311-4f06-8e94-3f613eb9a929",Financing,Leasing,Passenger Vehicles,Retail/Private/B2C,Operational Leasing,Sales Channel,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'channel':9 'financ':1 'leas':2,7 'mobil':10 'oper':6 'passeng':3 'retail/private/b2c':5 'sale':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"89b67628-6338-4088-9a48-5bf382a2a408",Financing,Leasing,Passenger Vehicles,Retail/Private/B2C,Operational Leasing,Sales Channel,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'channel':9 'financ':1 'leas':2,7 'mobil':10 'oper':6 'passeng':3 'retail/private/b2c':5 'sale':8 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
bcca6040-4aa8-4313-83e2-e6274a72bb59,Financing,Leasing,Passenger Vehicles,Retail/Private/B2C,Financial Leasing,,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,"'financ':1 'financi':6 'leas':2,7 'mobil':8 'passeng':3 'retail/private/b2c':5 'vehicl':4",Mobility,'financ':1 'leas':2 'mobil':5 'passeng':3 'vehicl':4
"39ac567a-445d-4fff-b7c9-f63b57a0256e",Financing,Loan,,,,,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'financ':1 'loan':2 'mobil':3,Mobility,'financ':1 'loan':2 'mobil':3
d5cb5ca3-6187-4818-9475-8cb75b784e29,Financing,Loan,Passenger Vehicles,,,,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4,Mobility,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4
"374c390f-d45f-4386-a02e-4c606225b2c2",Financing,Loan,Passenger Vehicles,Corporate/Fleet/B2B,,,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'corporate/fleet/b2b':5 'financ':1 'loan':2 'mobil':6 'passeng':3 'vehicl':4,Mobility,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4
eb9b54f3-5c84-4f64-b447-d5c55f501f6f,Financing,Loan,Passenger Vehicles,Corporate/Fleet/B2B,Outright Purchase,,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'corporate/fleet/b2b':5 'financ':1 'loan':2 'mobil':8 'outright':6 'passeng':3 'purchas':7 'vehicl':4,Mobility,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4
"92a1a3e0-5f4c-4d98-b6f9-0b7e5d6fd08c",Financing,Loan,Passenger Vehicles,Corporate/Fleet/B2B,Outright Purchase,Powertrain,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'corporate/fleet/b2b':5 'financ':1 'loan':2 'mobil':9 'outright':6 'passeng':3 'powertrain':8 'purchas':7 'vehicl':4,Mobility,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4
e0fb1a6e-b807-4217-8350-93cb1e29e41a,Financing,Loan,Passenger Vehicles,Corporate/Fleet/B2B,Outright Purchase,Powertrain,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'corporate/fleet/b2b':5 'financ':1 'loan':2 'mobil':9 'outright':6 'passeng':3 'powertrain':8 'purchas':7 'vehicl':4,Mobility,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4
"48b2cbda-01ff-4c1b-88b0-07d8a52a2a06",Financing,Loan,Passenger Vehicles,Corporate/Fleet/B2B,Outright Purchase,Powertrain,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'corporate/fleet/b2b':5 'financ':1 'loan':2 'mobil':9 'outright':6 'passeng':3 'powertrain':8 'purchas':7 'vehicl':4,Mobility,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4
ae20d0c2-c144-4330-bd7d-4f668680aac8,Financing,Loan,Passenger Vehicles,Corporate/Fleet/B2B,Outright Purchase,Powertrain,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'corporate/fleet/b2b':5 'financ':1 'loan':2 'mobil':9 'outright':6 'passeng':3 'powertrain':8 'purchas':7 'vehicl':4,Mobility,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4
"22505015-4429-493c-aa94-5cbef74697f4",Financing,Loan,Passenger Vehicles,Corporate/Fleet/B2B,Outright Purchase,Powertrain,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'corporate/fleet/b2b':5 'financ':1 'loan':2 'mobil':9 'outright':6 'passeng':3 'powertrain':8 'purchas':7 'vehicl':4,Mobility,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4
"95cd7504-1dc1-46e4-8501-6ced7b8acdd6",Financing,Loan,Passenger Vehicles,Corporate/Fleet/B2B,Outright Purchase,Powertrain,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'corporate/fleet/b2b':5 'financ':1 'loan':2 'mobil':9 'outright':6 'passeng':3 'powertrain':8 'purchas':7 'vehicl':4,Mobility,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4
"736b5d52-5b99-44da-a02b-dab9c7083485",Financing,Loan,Passenger Vehicles,Corporate/Fleet/B2B,Outright Purchase,Brand Class,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'brand':8 'class':9 'corporate/fleet/b2b':5 'financ':1 'loan':2 'mobil':10 'outright':6 'passeng':3 'purchas':7 'vehicl':4,Mobility,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4
b497e418-2dc5-4d8d-a0c0-d5b9fbd1c2f6,Financing,Loan,Passenger Vehicles,Corporate/Fleet/B2B,Outright Purchase,Brand Class,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'brand':8 'class':9 'corporate/fleet/b2b':5 'financ':1 'loan':2 'mobil':10 'outright':6 'passeng':3 'purchas':7 'vehicl':4,Mobility,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4
d42d0a9e-ad96-4b6f-a9b5-1d5f6d8c81bd,Financing,Loan,Passenger Vehicles,Corporate/Fleet/B2B,Outright Purchase,Fleet Size,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'corporate/fleet/b2b':5 'financ':1 'fleet':8 'loan':2 'mobil':10 'outright':6 'passeng':3 'purchas':7 'size':9 'vehicl':4,Mobility,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4
"771eff8c-92b2-48a8-b396-089f512cbe85",Financing,Loan,Passenger Vehicles,Corporate/Fleet/B2B,Outright Purchase,Fleet Size,,2023-01-16 13:02:49.000,2023-01-16 13:02:49.000,,'corporate/fleet/b2b':5 'financ':1 'fleet':8 'loan':2 'mobil':10 'outright':6 'passeng':3 'purchas':7 'size':9 'vehicl':4,Mobility,'financ':1 'loan':2 'mobil':5 'passeng':3 'vehicl':4
